===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,KDJ_MACDStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1447,,1447,2020-09-30 00:00:00,162.01792935776308,165.86649676850647,161.84887244862557,164.45436096191406,1906700.0,,KDJ_MACDStrategy,1447,737698.0,Broker,1447,308.14513003065986,17768.10159443893,BuySell,1447,,,Trades - Net Profit/Loss,1447,,
1448,,1448,2020-10-01 00:00:00,165.309580708037,165.85653839444186,162.19692182777152,163.12176513671875,1061900.0,,KDJ_MACDStrategy,1448,737699.0,Broker,1448,308.14513003065986,17626.62121680424,BuySell,1448,,,Trades - Net Profit/Loss,1448,,
1449,,1449,2020-10-02 00:00:00,161.48093486472538,163.7980358784048,161.1030340032615,162.6444549560547,1042600.0,,KDJ_MACDStrategy,1449,737700.0,Broker,1449,308.14513003065986,17575.945668125154,BuySell,1449,,,Trades - Net Profit/Loss,1449,,
1450,,1450,2020-10-05 00:00:00,163.2013321666948,164.15602337386926,161.6300787226943,162.54498291015625,1274600.0,,KDJ_MACDStrategy,1450,737703.0,Broker,1450,308.14513003065986,17565.384819628016,BuySell,1450,,,Trades - Net Profit/Loss,1450,,
1451,,1451,2020-10-06 00:00:00,163.58916694023594,163.58916694023594,159.94942864186095,160.62567138671875,1194900.0,,KDJ_MACDStrategy,1451,737704.0,Broker,1451,308.14513003065986,17361.613417976856,BuySell,1451,,,Trades - Net Profit/Loss,1451,,
1452,,1452,2020-10-07 00:00:00,160.80467943137808,162.58477686908998,158.0699059200475,159.02459716796875,3591700.0,,KDJ_MACDStrategy,1452,737705.0,Broker,1452,308.14513003065986,17191.62895546609,BuySell,1452,,,Trades - Net Profit/Loss,1452,,
1453,,1453,2020-10-08 00:00:00,161.03341597618265,162.65439582061893,159.00471775909458,162.2665557861328,3642400.0,,KDJ_MACDStrategy,1453,737706.0,Broker,1453,308.14513003065986,17535.824487901176,BuySell,1453,,,Trades - Net Profit/Loss,1453,,
1454,,1454,2020-10-09 00:00:00,163.07205437158595,164.7228667541787,161.9582605588981,164.51402282714844,1620900.0,,KDJ_MACDStrategy,1454,737707.0,Broker,1454,308.14513003065986,17774.435835522498,BuySell,1454,,,Trades - Net Profit/Loss,1454,,
1455,,1455,2020-10-12 00:00:00,166.15488314230285,168.02447847500179,165.26981166179564,167.6167449951172,1582300.0,,KDJ_MACDStrategy,1455,737710.0,Broker,1455,308.14513003065986,18103.848772078403,BuySell,1455,,,Trades - Net Profit/Loss,1455,,
1456,,1456,2020-10-13 00:00:00,166.91068392662976,167.1294670237071,164.39469348454318,164.40464782714844,1515800.0,,KDJ_MACDStrategy,1456,737711.0,Broker,1456,308.14513003065986,17762.823600206117,BuySell,1456,,,Trades - Net Profit/Loss,1456,,
1457,,1457,2020-10-14 00:00:00,165.61788881132563,165.77700655954786,161.88865194282513,162.75384521484375,1319500.0,,KDJ_MACDStrategy,1457,737712.0,Broker,1457,308.14513003065986,17587.559523452044,BuySell,1457,,,Trades - Net Profit/Loss,1457,,
1458,,1458,2020-10-15 00:00:00,161.15274196821315,162.32620109578764,160.3173966393328,162.08753967285156,1363800.0,,KDJ_MACDStrategy,1458,737713.0,Broker,1458,308.14513003065986,17516.818524629445,BuySell,1458,,,Trades - Net Profit/Loss,1458,,
1459,,1459,2020-10-16 00:00:00,163.07206683671853,164.93172328849263,162.41573267510205,162.6444549560547,1631000.0,,KDJ_MACDStrategy,1459,737714.0,Broker,1459,308.14513003065986,17575.945668125154,BuySell,1459,,,Trades - Net Profit/Loss,1459,,
1460,,1460,2020-10-19 00:00:00,163.70851031884467,164.08641115181965,158.53730524467815,159.10415649414062,1271100.0,,KDJ_MACDStrategy,1460,737717.0,Broker,1460,308.14513003065986,17200.075690251193,BuySell,1460,,,Trades - Net Profit/Loss,1460,,
1461,,1461,2020-10-20 00:00:00,159.59205689501874,160.846643347189,158.43703211431165,159.0045928955078,2145700.0,,KDJ_MACDStrategy,1461,737718.0,Broker,1461,308.14513003065986,17189.505121691014,BuySell,1461,,,Trades - Net Profit/Loss,1461,,
1462,,1462,2020-10-21 00:00:00,158.81540774235424,161.43412434315832,158.81540774235424,160.48818969726562,1456700.0,,KDJ_MACDStrategy,1462,737719.0,Broker,1462,308.14513003065986,17347.017123306017,BuySell,1462,,,Trades - Net Profit/Loss,1462,,
1463,,1463,2020-10-22 00:00:00,160.67736978829637,162.52938698429915,160.5578897089723,161.68304443359375,878800.0,,KDJ_MACDStrategy,1463,737720.0,Broker,1463,308.14513003065986,17473.873666091233,BuySell,1463,,,Trades - Net Profit/Loss,1463,,
1464,,1464,2020-10-23 00:00:00,162.39994361978967,163.90345688526872,161.55358593664033,162.78826904296875,1111200.0,,KDJ_MACDStrategy,1464,737721.0,Broker,1464,308.14513003065986,17591.21426715653,BuySell,1464,,,Trades - Net Profit/Loss,1464,,
1465,,1465,2020-10-26 00:00:00,161.30466358163002,162.25058295286323,158.27771855502465,159.7911834716797,1151600.0,,KDJ_MACDStrategy,1465,737724.0,Broker,1465,308.14513003065986,17273.016663342714,BuySell,1465,,,Trades - Net Profit/Loss,1465,,
1466,,1466,2020-10-27 00:00:00,160.1496355016115,163.77401120884318,159.9405453763011,161.77264404296875,1851000.0,,KDJ_MACDStrategy,1466,737725.0,Broker,1466,308.14513003065986,17483.386367790146,BuySell,1466,,,Trades - Net Profit/Loss,1466,,
1467,,1467,2020-10-28 00:00:00,159.0742647489582,160.81675331231855,157.4811414641483,158.0088653564453,2160700.0,,KDJ_MACDStrategy,1467,737726.0,Broker,1467,308.14513003065986,17083.789716026156,BuySell,1467,,,Trades - Net Profit/Loss,1467,,
1468,,1468,2020-10-29 00:00:00,158.77558332887034,161.75274013071584,157.4512900411302,160.49815368652344,1539000.0,,KDJ_MACDStrategy,1468,737727.0,Broker,1468,308.14513003065986,17348.074990167283,BuySell,1468,,,Trades - Net Profit/Loss,1468,,
1469,,1469,2020-10-30 00:00:00,159.33316801456198,160.6275912062555,155.57934531663938,157.86947631835938,2078300.0,,KDJ_MACDStrategy,1469,737728.0,Broker,1469,308.14513003065986,17068.990920041906,BuySell,1469,,,Trades - Net Profit/Loss,1469,,
1470,,1470,2020-11-02 00:00:00,160.6176215398258,162.55924869608938,160.02020598044209,162.1908416748047,1516600.0,,KDJ_MACDStrategy,1470,737731.0,Broker,1470,308.14513003065986,17527.785995763923,BuySell,1470,,,Trades - Net Profit/Loss,1470,,
1471,,1471,2020-11-03 00:00:00,163.93335069244995,164.77970849842012,162.20081344891796,162.43978881835938,1519500.0,,KDJ_MACDStrategy,1471,737732.0,Broker,1471,308.14513003065986,17554.216467190643,BuySell,1471,,,Trades - Net Profit/Loss,1471,,
1472,,1472,2020-11-04 00:00:00,165.27753657047157,175.41383427562383,165.25761816114684,173.60165405273438,3403700.0,,KDJ_MACDStrategy,1472,737733.0,Broker,1472,308.14513003065986,18739.2606333281,BuySell,1472,,,Trades - Net Profit/Loss,1472,,
1473,,1473,2020-11-05 00:00:00,173.93023242467794,175.88182641134355,169.6487010094432,170.1664581298828,2539300.0,,KDJ_MACDStrategy,1473,737734.0,Broker,1473,308.14513003065986,18374.54928782847,BuySell,1473,,,Trades - Net Profit/Loss,1473,,
1474,,1474,2020-11-06 00:00:00,171.26174074789975,171.87907471897375,165.54637253474982,168.52354431152344,2008200.0,,KDJ_MACDStrategy,1474,737735.0,Broker,1474,308.14513003065986,18200.122756506673,BuySell,1474,,,Trades - Net Profit/Loss,1474,,
1475,,1475,2020-11-09 00:00:00,174.70690869914588,175.65282813235137,164.3017493539965,164.49093627929688,2325300.0,,KDJ_MACDStrategy,1475,737738.0,Broker,1475,308.14513003065986,17771.984759624946,BuySell,1475,,,Trades - Net Profit/Loss,1475,,
1476,,1476,2020-11-10 00:00:00,165.32731783042527,166.24338238430167,159.8011516481495,161.8622589111328,2926600.0,,KDJ_MACDStrategy,1476,737739.0,Broker,1476,308.14513003065986,17492.900689499562,BuySell,1476,,,Trades - Net Profit/Loss,1476,,
1477,,1477,2020-11-11 00:00:00,164.28182595369893,165.20782686171904,162.6289474542649,164.2419891357422,1570200.0,,KDJ_MACDStrategy,1477,737740.0,Broker,1477,308.14513003065986,17745.55428819822,BuySell,1477,,,Trades - Net Profit/Loss,1477,,
1478,,1478,2020-11-12 00:00:00,163.4553944816218,165.88492392057753,163.08697226781612,164.48097229003906,1182800.0,,KDJ_MACDStrategy,1478,737741.0,Broker,1478,308.14513003065986,17770.926892763673,BuySell,1478,,,Trades - Net Profit/Loss,1478,,
1479,,1479,2020-11-13 00:00:00,164.74981707770456,166.31307040236015,163.80388252567323,165.0684356689453,1666600.0,,KDJ_MACDStrategy,1479,737742.0,Broker,1479,308.14513003065986,17833.29729729501,BuySell,1479,,,Trades - Net Profit/Loss,1479,,
1480,,1480,2020-11-16 00:00:00,165.6559021379041,167.79668302793598,163.89351026773866,164.58053588867188,1548000.0,,KDJ_MACDStrategy,1480,737745.0,Broker,1480,308.14513003065986,17781.497461323852,BuySell,1480,,,Trades - Net Profit/Loss,1480,,
1481,,1481,2020-11-17 00:00:00,163.78398758111598,165.39702941523478,163.3657921127628,164.71994018554688,1214300.0,,KDJ_MACDStrategy,1481,737746.0,Broker,1481,308.14513003065986,17796.29787731861,BuySell,1481,,,Trades - Net Profit/Loss,1481,,
1482,,1482,2020-11-18 00:00:00,164.3913562571009,165.61607254035658,162.7185593299249,162.7982177734375,1457800.0,,KDJ_MACDStrategy,1482,737747.0,Broker,1482,308.14513003065986,17592.270514007294,BuySell,1482,,,Trades - Net Profit/Loss,1482,,
1483,,1483,2020-11-19 00:00:00,163.36580020575323,166.22347697771454,162.8380610481564,165.59617614746094,1329000.0,,KDJ_MACDStrategy,1483,737748.0,Broker,1483,308.14513003065986,17889.326980700745,BuySell,1483,,,Trades - Net Profit/Loss,1483,,
1484,,1484,2020-11-20 00:00:00,166.14380409509047,167.43822727358872,165.42689326371593,165.48663330078125,1217600.0,,KDJ_MACDStrategy,1484,737749.0,Broker,1484,308.14513003065986,17877.696925268785,BuySell,1484,,,Trades - Net Profit/Loss,1484,,
1485,,1485,2020-11-23 00:00:00,165.43685711613045,166.4923202244823,161.44407401270644,163.63462829589844,1493100.0,,KDJ_MACDStrategy,1485,737752.0,Broker,1485,308.14513003065986,17681.071389965357,BuySell,1485,,,Trades - Net Profit/Loss,1485,,
1486,,1486,2020-11-24 00:00:00,163.68439139024306,165.53640835612455,159.78121895325185,160.36868286132812,2425500.0,,KDJ_MACDStrategy,1486,737753.0,Broker,1486,308.14513003065986,17334.329201012784,BuySell,1486,,,Trades - Net Profit/Loss,1486,,
1487,,1487,2020-11-25 00:00:00,161.29470312762527,161.9817287095017,158.56645843596985,159.50242614746094,1981800.0,,KDJ_MACDStrategy,1487,737754.0,Broker,1487,308.14513003065986,17242.359584502425,BuySell,1487,,,Trades - Net Profit/Loss,1487,,
1488,,1488,2020-11-27 00:00:00,160.92629712098463,161.49385788567744,159.60200386333065,160.77694702148438,853300.0,,KDJ_MACDStrategy,1488,737756.0,Broker,1488,308.14513003065986,17377.6742021463,BuySell,1488,,,Trades - Net Profit/Loss,1488,,
1489,,1489,2020-11-30 00:00:00,161.7826125700852,161.7826125700852,158.9647574380977,159.69163513183594,4533900.0,,KDJ_MACDStrategy,1489,737759.0,Broker,1489,308.14513003065986,17262.447714793045,BuySell,1489,,,Trades - Net Profit/Loss,1489,,
1490,,1490,2020-12-01 00:00:00,160.94621641639012,161.7826073647792,159.30330453967613,160.66741943359375,1964400.0,,KDJ_MACDStrategy,1490,737760.0,Broker,1490,308.14513003065986,17366.04576672485,BuySell,1490,,,Trades - Net Profit/Loss,1490,,
1491,,1491,2020-12-02 00:00:00,160.30896538112367,161.14535633672105,157.79977732103532,158.26776123046875,1529400.0,,KDJ_MACDStrategy,1491,737761.0,Broker,1491,308.14513003065986,17111.27643430364,BuySell,1491,,,Trades - Net Profit/Loss,1491,,
1492,,1492,2020-12-03 00:00:00,157.89934152480046,158.40714702285092,155.76852748401774,156.3958282470703,2308200.0,,KDJ_MACDStrategy,1492,737762.0,Broker,1492,308.14513003065986,16912.535165277666,BuySell,1492,,,Trades - Net Profit/Loss,1492,,
1493,,1493,2020-12-04 00:00:00,156.48543126587168,157.5408790339561,155.9875773984134,157.27203369140625,1497100.0,,KDJ_MACDStrategy,1493,737763.0,Broker,1493,308.14513003065986,17005.56102863879,BuySell,1493,,,Trades - Net Profit/Loss,1493,,
1494,,1494,2020-12-07 00:00:00,156.88371812897452,158.51667830899493,156.88371812897452,157.7698974609375,1407100.0,,KDJ_MACDStrategy,1494,737766.0,Broker,1494,308.14513003065986,17058.41873147121,BuySell,1494,,,Trades - Net Profit/Loss,1494,,
1495,,1495,2020-12-08 00:00:00,156.196675828105,158.8153921721714,155.79839879025772,158.30758666992188,1593900.0,,KDJ_MACDStrategy,1495,737767.0,Broker,1495,308.14513003065986,17115.50466172772,BuySell,1495,,,Trades - Net Profit/Loss,1495,,
1496,,1496,2020-12-09 00:00:00,159.00457021153665,159.48250566894717,156.98328473030887,158.01881408691406,1510400.0,,KDJ_MACDStrategy,1496,737768.0,Broker,1496,308.14513003065986,17084.84596287692,BuySell,1496,,,Trades - Net Profit/Loss,1496,,
1497,,1497,2020-12-10 00:00:00,158.76560791316047,159.78123413762412,157.21230615415462,157.44131469726562,1847000.0,,KDJ_MACDStrategy,1497,737769.0,Broker,1497,308.14513003065986,17023.533425206857,BuySell,1497,,,Trades - Net Profit/Loss,1497,,
1498,,1498,2020-12-11 00:00:00,156.87376347366026,158.93487067375276,156.4854380479446,158.8452606201172,1264000.0,,KDJ_MACDStrategy,1498,737770.0,Broker,1498,308.14513003065986,17172.58897197371,BuySell,1498,,,Trades - Net Profit/Loss,1498,,
1499,,1499,2020-12-14 00:00:00,159.4128146301225,162.1709141200029,158.407140092933,158.8153839111328,1612900.0,,KDJ_MACDStrategy,1499,737773.0,Broker,1499,308.14513003065986,17169.4169914004,BuySell,1499,,,Trades - Net Profit/Loss,1499,,
1500,,1500,2020-12-15 00:00:00,159.60200135586783,161.41419689891163,157.6802925371084,161.2648468017578,1813100.0,,KDJ_MACDStrategy,1500,737774.0,Broker,1500,308.14513003065986,17429.474038117456,BuySell,1500,,,Trades - Net Profit/Loss,1500,,
1501,,1501,2020-12-16 00:00:00,161.66312487291214,162.62896268936882,159.85092931847316,159.9305877685547,1440900.0,,KDJ_MACDStrategy,1501,737775.0,Broker,1501,308.14513003065986,17287.817079337474,BuySell,1501,,,Trades - Net Profit/Loss,1501,,
1502,,1502,2020-12-17 00:00:00,161.19512710233283,163.26620104633204,160.54792314189945,162.00164794921875,1486800.0,,KDJ_MACDStrategy,1502,737776.0,Broker,1502,308.14513003065986,17507.699485483812,BuySell,1502,,,Trades - Net Profit/Loss,1502,,
1503,,1503,2020-12-18 00:00:00,161.9518687496998,163.8337558974126,160.35874537429538,162.92767333984375,3566400.0,,KDJ_MACDStrategy,1503,737777.0,Broker,1503,308.14513003065986,17606.01468315129,BuySell,1503,,,Trades - Net Profit/Loss,1503,,
1504,,1504,2020-12-21 00:00:00,160.05008127780232,160.86655379387895,157.6205517536061,160.14964294433594,1463800.0,,KDJ_MACDStrategy,1504,737780.0,Broker,1504,308.14513003065986,17311.073950180384,BuySell,1504,,,Trades - Net Profit/Loss,1504,,
1505,,1505,2020-12-22 00:00:00,159.84096808771523,161.68303355088557,158.9547887746856,161.13539123535156,1209200.0,,KDJ_MACDStrategy,1505,737781.0,Broker,1505,308.14513003065986,17415.72986897346,BuySell,1505,,,Trades - Net Profit/Loss,1505,,
1506,,1506,2020-12-23 00:00:00,161.3046603022357,162.28044967216368,159.1539278518151,159.1638946533203,1164600.0,,KDJ_MACDStrategy,1506,737782.0,Broker,1506,308.14513003065986,17206.418031387308,BuySell,1506,,,Trades - Net Profit/Loss,1506,,
1507,,1507,2020-12-24 00:00:00,159.23358212568277,161.17520920646052,159.16389048344692,160.0301513671875,417400.0,,KDJ_MACDStrategy,1507,737783.0,Broker,1507,308.14513003065986,17298.38764789766,BuySell,1507,,,Trades - Net Profit/Loss,1507,,
1508,,1508,2020-12-28 00:00:00,160.74707376856188,162.1311070381796,159.62191906396984,161.6929931640625,1522400.0,,KDJ_MACDStrategy,1508,737787.0,Broker,1508,308.14513003065986,17474.929912941996,BuySell,1508,,,Trades - Net Profit/Loss,1508,,
1509,,1509,2020-12-29 00:00:00,162.50948609391628,164.39137333670067,161.70294996704052,162.41986083984375,1188400.0,,KDJ_MACDStrategy,1509,737788.0,Broker,1509,308.14513003065986,17552.100733468098,BuySell,1509,,,Trades - Net Profit/Loss,1509,,
1510,,1510,2020-12-30 00:00:00,162.80816330021509,164.09263476309886,162.4596747153204,163.56491088867188,1009000.0,,KDJ_MACDStrategy,1510,737789.0,Broker,1510,308.14513003065986,17673.669561957468,BuySell,1510,,,Trades - Net Profit/Loss,1510,,
1511,,1511,2020-12-31 00:00:00,163.79394969191077,164.96887772214626,162.52939640369206,164.78965759277344,1292600.0,,KDJ_MACDStrategy,1511,737790.0,Broker,1511,308.14513003065986,17803.6997053265,BuySell,1511,,,Trades - Net Profit/Loss,1511,,
1512,,1512,2021-01-04 00:00:00,165.28750752959087,165.52648288958184,160.03017115616157,162.88784790039062,1805900.0,,KDJ_MACDStrategy,1512,737794.0,Broker,1512,308.14513003065986,17601.78645572722,BuySell,1512,,,Trades - Net Profit/Loss,1512,,
1513,,1513,2021-01-05 00:00:00,162.4497289988621,164.58054318158705,161.80252497627538,164.02294921875,1358600.0,,KDJ_MACDStrategy,1513,737795.0,Broker,1513,308.14513003065986,17722.299037365825,BuySell,1513,,,Trades - Net Profit/Loss,1513,,
1514,,1514,2021-01-06 00:00:00,162.22073119755538,167.1893191479522,161.97180421955892,166.4325714111328,2139800.0,,KDJ_MACDStrategy,1514,737796.0,Broker,1514,308.14513003065986,17978.1262366483,BuySell,1514,,,Trades - Net Profit/Loss,1514,,
1515,,1515,2021-01-07 00:00:00,166.73126859775562,168.07548020931776,165.98448774539784,166.283203125,1710700.0,,KDJ_MACDStrategy,1515,737797.0,Broker,1515,308.14513003065986,17962.267953792267,BuySell,1515,,,Trades - Net Profit/Loss,1515,,
1516,,1516,2021-01-08 00:00:00,166.681468558338,169.15083467729735,165.97452457559524,167.388427734375,1475900.0,,KDJ_MACDStrategy,1516,737798.0,Broker,1516,308.14513003065986,18079.608554857565,BuySell,1516,,,Trades - Net Profit/Loss,1516,,
1517,,1517,2021-01-11 00:00:00,167.17933847305818,169.75823329801818,166.86071986817518,168.66294860839844,1117000.0,,KDJ_MACDStrategy,1517,737801.0,Broker,1517,308.14513003065986,18214.923172501432,BuySell,1517,,,Trades - Net Profit/Loss,1517,,
1518,,1518,2021-01-12 00:00:00,168.29454428961526,169.02140676266023,163.55496522163332,165.406982421875,1304200.0,,KDJ_MACDStrategy,1518,737802.0,Broker,1518,308.14513003065986,17869.240470420642,BuySell,1518,,,Trades - Net Profit/Loss,1518,,
1519,,1519,2021-01-13 00:00:00,164.39137164710158,165.33729106326547,160.94621581080088,161.2548828125,2603100.0,,KDJ_MACDStrategy,1519,737803.0,Broker,1519,308.14513003065986,17428.416171256184,BuySell,1519,,,Trades - Net Profit/Loss,1519,,
1520,,1520,2021-01-14 00:00:00,161.86225788897076,162.6787455795276,160.20937929098645,160.26913452148438,2213900.0,,KDJ_MACDStrategy,1520,737804.0,Broker,1520,308.14513003065986,17323.760252463107,BuySell,1520,,,Trades - Net Profit/Loss,1520,,
1521,,1521,2021-01-15 00:00:00,160.73711500401495,161.40425265051334,158.93488618079382,160.86656188964844,2516500.0,,KDJ_MACDStrategy,1521,737805.0,Broker,1521,308.14513003065986,17387.188523855715,BuySell,1521,,,Trades - Net Profit/Loss,1521,,
1522,,1522,2021-01-19 00:00:00,161.92363028985508,163.49928860138206,160.80671410622753,162.1230926513672,1464200.0,,KDJ_MACDStrategy,1522,737809.0,Broker,1522,308.14513003065986,17520.593149111475,BuySell,1522,,,Trades - Net Profit/Loss,1522,,
1523,,1523,2021-01-20 00:00:00,162.1131153694893,163.74860635283616,161.3851264215618,162.91091918945312,1618000.0,,KDJ_MACDStrategy,1523,737810.0,Broker,1523,308.14513003065986,17604.23591161427,BuySell,1523,,,Trades - Net Profit/Loss,1523,,
1524,,1524,2021-01-21 00:00:00,162.02336911011392,165.29435113083062,162.02336911011392,164.00790405273438,2440200.0,,KDJ_MACDStrategy,1524,737811.0,Broker,1524,308.14513003065986,17720.701707005617,BuySell,1524,,,Trades - Net Profit/Loss,1524,,
1525,,1525,2021-01-22 00:00:00,164.19736002283273,164.7458510793214,162.19289112567412,162.88099670410156,1079100.0,,KDJ_MACDStrategy,1525,737812.0,Broker,1525,308.14513003065986,17601.05907100944,BuySell,1525,,,Trades - Net Profit/Loss,1525,,
1526,,1526,2021-01-25 00:00:00,162.11311652654993,162.74138951199254,159.98896707431436,160.89646911621094,1443800.0,,KDJ_MACDStrategy,1526,737815.0,Broker,1526,308.14513003065986,17390.363744450042,BuySell,1526,,,Trades - Net Profit/Loss,1526,,
1527,,1527,2021-01-26 00:00:00,160.90644120917898,161.19563727909576,158.1241026351193,159.2709503173828,1982000.0,,KDJ_MACDStrategy,1527,737816.0,Broker,1527,308.14513003065986,17217.78402510657,BuySell,1527,,,Trades - Net Profit/Loss,1527,,
1528,,1528,2021-01-27 00:00:00,157.5556794403208,157.84487551375068,152.1306319625558,152.72897338867188,2235600.0,,KDJ_MACDStrategy,1528,737817.0,Broker,1528,308.14513003065986,16523.228820256096,BuySell,1528,,,Trades - Net Profit/Loss,1528,,
1529,,1529,2021-01-28 00:00:00,153.8758203726659,160.20835459992355,153.82595478317663,156.0996856689453,1859300.0,,KDJ_MACDStrategy,1529,737818.0,Broker,1529,308.14513003065986,16881.09400135184,BuySell,1529,,,Trades - Net Profit/Loss,1529,,
1530,,1530,2021-01-29 00:00:00,155.22210348808665,156.13958774822217,151.88132195275222,153.82595825195312,1977200.0,,KDJ_MACDStrategy,1530,737819.0,Broker,1530,308.14513003065986,16639.694615647444,BuySell,1530,,,Trades - Net Profit/Loss,1530,,
1531,,1531,2021-02-01 00:00:00,155.77058866672928,156.60827577676474,153.8259524409894,155.1522979736328,1885700.0,,KDJ_MACDStrategy,1531,737822.0,Broker,1531,308.14513003065986,16780.510788974134,BuySell,1531,,,Trades - Net Profit/Loss,1531,,
1532,,1532,2021-02-02 00:00:00,157.1168849657023,159.2510013187157,156.83765592638028,156.9573211669922,1583000.0,,KDJ_MACDStrategy,1532,737823.0,Broker,1532,308.14513003065986,16972.14831192557,BuySell,1532,,,Trades - Net Profit/Loss,1532,,
1533,,1533,2021-02-03 00:00:00,156.88753458692392,157.85485405719956,154.66365390132395,154.8032684326172,1726000.0,,KDJ_MACDStrategy,1533,737824.0,Broker,1533,308.14513003065986,16743.454668629987,BuySell,1533,,,Trades - Net Profit/Loss,1533,,
1534,,1534,2021-02-04 00:00:00,154.92293838153103,156.82767609695708,154.15505090313277,156.6980438232422,1888000.0,,KDJ_MACDStrategy,1534,737825.0,Broker,1534,308.14513003065986,16944.6210933854,BuySell,1534,,,Trades - Net Profit/Loss,1534,,
1535,,1535,2021-02-05 00:00:00,157.4559543349805,159.81943425383892,157.16675825039445,158.84213256835938,1377800.0,,KDJ_MACDStrategy,1535,737826.0,Broker,1535,308.14513003065986,17172.256869819714,BuySell,1535,,,Trades - Net Profit/Loss,1535,,
1536,,1536,2021-02-08 00:00:00,159.95905367360976,161.44496313573117,158.06428286792374,159.58010864257812,1625100.0,,KDJ_MACDStrategy,1536,737829.0,Broker,1536,308.14513003065986,17250.607057995134,BuySell,1536,,,Trades - Net Profit/Loss,1536,,
1537,,1537,2021-02-09 00:00:00,159.37067571980424,161.34522838760293,158.572871897238,159.390625,1852700.0,,KDJ_MACDStrategy,1537,737830.0,Broker,1537,308.14513003065986,17230.489767515384,BuySell,1537,,,Trades - Net Profit/Loss,1537,,
1538,,1538,2021-02-10 00:00:00,160.80670922192525,162.28263630786674,159.7296764132086,160.17843627929688,1746000.0,,KDJ_MACDStrategy,1538,737831.0,Broker,1538,308.14513003065986,17314.13091000767,BuySell,1538,,,Trades - Net Profit/Loss,1538,,
1539,,1539,2021-02-11 00:00:00,160.706981471653,164.27714163127024,159.9590432732739,163.98794555664062,1860300.0,,KDJ_MACDStrategy,1539,737832.0,Broker,1539,308.14513003065986,17718.58273326206,BuySell,1539,,,Trades - Net Profit/Loss,1539,,
1540,,1540,2021-02-12 00:00:00,163.1602399943608,167.28885860857534,163.1602399943608,166.25172424316406,2188700.0,,KDJ_MACDStrategy,1540,737833.0,Broker,1540,308.14513003065986,17958.925872115688,BuySell,1540,,,Trades - Net Profit/Loss,1540,,
1541,,1541,2021-02-16 00:00:00,167.5182180574089,169.42297111192534,163.18018535465433,165.86279296875,2609700.0,,KDJ_MACDStrategy,1541,737837.0,Broker,1541,18093.388264780842,18093.388264780842,BuySell,1541,,171.9643156786042,Trades - Net Profit/Loss,1541,3719.9899870037057,
1542,,1542,2021-02-17 00:00:00,165.36414960020176,169.38306946266002,164.54639656772093,168.4356689453125,1561800.0,,KDJ_MACDStrategy,1542,737838.0,Broker,1542,18093.388264780842,18093.388264780842,BuySell,1542,,,Trades - Net Profit/Loss,1542,,
1543,,1543,2021-02-18 00:00:00,167.24896601599602,169.6024789017944,165.264431117815,167.48829650878906,1954100.0,,KDJ_MACDStrategy,1543,737839.0,Broker,1543,18093.388264780842,18093.388264780842,BuySell,1543,,,Trades - Net Profit/Loss,1543,,
1544,,1544,2021-02-19 00:00:00,167.41849241058807,167.56807396461372,158.97177574486122,159.56015014648438,3793100.0,,KDJ_MACDStrategy,1544,737840.0,Broker,1544,18093.388264780842,18093.388264780842,BuySell,1544,,,Trades - Net Profit/Loss,1544,,
1545,,1545,2021-02-22 00:00:00,158.5628965822638,160.56736545722194,157.8249254219941,159.71971130371094,2908200.0,,KDJ_MACDStrategy,1545,737843.0,Broker,1545,18093.388264780842,18093.388264780842,BuySell,1545,,,Trades - Net Profit/Loss,1545,,
1546,,1546,2021-02-23 00:00:00,159.92912080355146,161.3551974929647,158.80223764217737,159.0814666748047,1811000.0,,KDJ_MACDStrategy,1546,737844.0,Broker,1546,18093.388264780842,18093.388264780842,BuySell,1546,,,Trades - Net Profit/Loss,1546,,
1547,,1547,2021-02-24 00:00:00,160.7468788191263,161.1657223810417,158.40333306179343,158.61276245117188,2495900.0,,KDJ_MACDStrategy,1547,737845.0,Broker,1547,18093.388264780842,18093.388264780842,BuySell,1547,,,Trades - Net Profit/Loss,1547,,
1548,,1548,2021-02-25 00:00:00,158.06428652433777,159.01167194909613,155.32184622186503,156.04983520507812,2059900.0,,KDJ_MACDStrategy,1548,737846.0,Broker,1548,18093.388264780842,18093.388264780842,BuySell,1548,,,Trades - Net Profit/Loss,1548,,
1549,,1549,2021-02-26 00:00:00,156.70801845675206,157.0271460745753,154.52403637490644,154.81324768066406,2561500.0,,KDJ_MACDStrategy,1549,737847.0,Broker,1549,832.1712471823521,17884.68133397574,BuySell,1549,152.20617582928284,,Trades - Net Profit/Loss,1549,,
1550,,1550,2021-03-01 00:00:00,155.68084196216859,159.51028184864063,155.50132888354318,157.25650024414062,1680100.0,,KDJ_MACDStrategy,1550,737850.0,Broker,1550,832.1712471823521,18153.80293440368,BuySell,1550,,,Trades - Net Profit/Loss,1550,,
1551,,1551,2021-03-02 00:00:00,157.95456815832975,159.11138284496798,155.10242999884085,156.61825561523438,2039500.0,,KDJ_MACDStrategy,1551,737851.0,Broker,1551,832.1712471823521,18083.50098586039,BuySell,1551,,,Trades - Net Profit/Loss,1551,,
